"GEO_ID","NAME","P1_001N","P1_001NA","P1_002N","P1_002NA","P1_003N","P1_003NA","P1_004N","P1_004NA","P1_005N","P1_005NA","P1_006N","P1_006NA","P1_007N","P1_007NA","P1_008N","P1_008NA","P1_009N","P1_009NA","P1_010N","P1_010NA","P1_011N","P1_011NA","P1_012N","P1_012NA","P1_013N","P1_013NA","P1_014N","P1_014NA","P1_015N","P1_015NA","P1_016N","P1_016NA","P1_017N","P1_017NA","P1_018N","P1_018NA","P1_019N","P1_019NA","P1_020N","P1_020NA","P1_021N","P1_021NA","P1_022N","P1_022NA","P1_023N","P1_023NA","P1_024N","P1_024NA","P1_025N","P1_025NA","P1_026N","P1_026NA","P1_027N","P1_027NA","P1_028N","P1_028NA","P1_029N","P1_029NA","P1_030N","P1_030NA","P1_031N","P1_031NA","P1_032N","P1_032NA","P1_033N","P1_033NA","P1_034N","P1_034NA","P1_035N","P1_035NA","P1_036N","P1_036NA","P1_037N","P1_037NA","P1_038N","P1_038NA","P1_039N","P1_039NA","P1_040N","P1_040NA","P1_041N","P1_041NA","P1_042N","P1_042NA","P1_043N","P1_043NA","P1_044N","P1_044NA","P1_045N","P1_045NA","P1_046N","P1_046NA","P1_047N","P1_047NA","P1_048N","P1_048NA","P1_049N","P1_049NA","P1_050N","P1_050NA","P1_051N","P1_051NA","P1_052N","P1_052NA","P1_053N","P1_053NA","P1_054N","P1_054NA","P1_055N","P1_055NA","P1_056N","P1_056NA","P1_057N","P1_057NA","P1_058N","P1_058NA","P1_059N","P1_059NA","P1_060N","P1_060NA","P1_061N","P1_061NA","P1_062N","P1_062NA","P1_063N","P1_063NA","P1_064N","P1_064NA","P1_065N","P1_065NA","P1_066N","P1_066NA","P1_067N","P1_067NA","P1_068N","P1_068NA","P1_069N","P1_069NA","P1_070N","P1_070NA","P1_071N","P1_071NA",
"1400000US25001011700","Census Tract 117, Barnstable County, Massachusetts","1918","null","1830","null","1727","null","62","null","2","null","16","null","1","null","22","null","88","null","75","null","6","null","17","null","13","null","0","null","34","null","0","null","0","null","0","null","5","null","0","null","0","null","0","null","0","null","0","null","0","null","13","null","4","null","0","null","0","null","2","null","1","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25001011801","Census Tract 118.01, Barnstable County, Massachusetts","2443","null","2359","null","2313","null","6","null","6","null","19","null","0","null","15","null","84","null","73","null","5","null","9","null","9","null","0","null","46","null","1","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","9","null","0","null","1","null","0","null","4","null","1","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25001011802","Census Tract 118.02, Barnstable County, Massachusetts","4460","null","4161","null","3904","null","110","null","3","null","61","null","0","null","83","null","299","null","271","null","28","null","41","null","25","null","0","null","165","null","2","null","0","null","1","null","8","null","0","null","0","null","0","null","0","null","1","null","0","null","26","null","8","null","2","null","0","null","12","null","1","null","0","null","2","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25001012001","Census Tract 120.01, Barnstable County, Massachusetts","5978","null","5606","null","4998","null","331","null","6","null","101","null","1","null","169","null","372","null","344","null","30","null","40","null","22","null","0","null","228","null","3","null","7","null","0","null","10","null","0","null","0","null","2","null","0","null","1","null","1","null","27","null","8","null","0","null","0","null","13","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25001012002","Census Tract 120.02, Barnstable County, Massachusetts","3265","null","2930","null","2536","null","152","null","13","null","78","null","3","null","148","null","335","null","314","null","30","null","37","null","5","null","0","null","210","null","9","null","0","null","0","null","22","null","0","null","0","null","1","null","0","null","0","null","0","null","20","null","0","null","1","null","0","null","18","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25001012101","Census Tract 121.01, Barnstable County, Massachusetts","5608","null","4994","null","4285","null","308","null","19","null","101","null","1","null","280","null","614","null","580","null","71","null","56","null","19","null","4","null","400","null","6","null","0","null","0","null","21","null","0","null","0","null","0","null","2","null","0","null","1","null","28","null","12","null","0","null","0","null","7","null","1","null","0","null","2","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","2","null","2","null","0","null","0","null","0","null","0","null","6","null","0","null","0","null","2","null","0","null","1","null","2","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25001012102","Census Tract 121.02, Barnstable County, Massachusetts","3269","null","2928","null","2648","null","111","null","13","null","48","null","2","null","106","null","341","null","315","null","23","null","9","null","16","null","0","null","245","null","1","null","2","null","1","null","16","null","0","null","0","null","0","null","2","null","0","null","0","null","26","null","1","null","1","null","0","null","12","null","1","null","0","null","5","null","3","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25001012200","Census Tract 122, Barnstable County, Massachusetts","5055","null","4813","null","4680","null","35","null","27","null","42","null","0","null","29","null","242","null","225","null","25","null","33","null","19","null","5","null","130","null","0","null","2","null","0","null","10","null","0","null","0","null","0","null","0","null","1","null","0","null","16","null","3","null","2","null","0","null","9","null","0","null","0","null","1","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25001012502","Census Tract 125.02, Barnstable County, Massachusetts","3709","null","3022","null","2420","null","229","null","12","null","66","null","0","null","295","null","687","null","658","null","43","null","13","null","21","null","0","null","539","null","3","null","2","null","0","null","30","null","0","null","0","null","0","null","5","null","0","null","2","null","28","null","7","null","0","null","0","null","13","null","0","null","0","null","5","null","2","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25001012601","Census Tract 126.01, Barnstable County, Massachusetts","3298","null","2848","null","2215","null","222","null","22","null","155","null","9","null","225","null","450","null","421","null","27","null","30","null","17","null","4","null","290","null","16","null","0","null","0","null","30","null","0","null","0","null","0","null","0","null","6","null","1","null","25","null","2","null","0","null","0","null","18","null","0","null","0","null","3","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","0","null","0","null","2","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
